unit,duration,input.concept,input.description,input.property,input.relation,job,output.answer,output.answer.annotations,output.answer.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,unit_annotation_score_true,unit_annotation_score_false
d5f5d894-12a0-11ea-b098-acde48001122,7718.0,mentzelia,Being round is typical of (a/an) mentzelia. ,round,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6374975193320408,"Counter({'false': 0.8243220936638033, 'true': 0.17567790633619682})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.17567790633619682,0.8243220936638033
d5f5d952-12a0-11ea-b098-acde48001122,7968.6,mentzelia,Being round applies to mentzelia and other such things.,round,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6374975193320407,"Counter({'false': 0.8243220936638032, 'true': 0.17567790633619682})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.17567790633619682,0.8243220936638032
d5f5da06-12a0-11ea-b098-acde48001122,7067.4,mentzelia,A certain type of mentzelia is round and other types are not. ,round,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d5f5daba-12a0-11ea-b098-acde48001122,6988.0,mentzelia,(A/An) mentzelia can be either round or a limited range of other options like round. ,round,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6374975193320408,"Counter({'false': 0.8243220936638032, 'true': 0.17567790633619682})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.17567790633619682,0.8243220936638032
d5f5db6e-12a0-11ea-b098-acde48001122,7024.0,mentzelia,(A/An) mentzelia can be either round or a wide range of other options like round. ,round,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4169081138835334,"Counter({'false': 0.6306280064221704, 'true': 0.36937199357782957})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.36937199357782957,0.6306280064221704
d5f5dc22-12a0-11ea-b098-acde48001122,8159.2,mentzelia,"In an unusual situation, (a/an) mentzelia could be round. ",round,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.3924889637791824,"Counter({'true': 0.5854969490029488, 'false': 0.4145030509970513})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5854969490029488,0.4145030509970513
d5f5dcd6-12a0-11ea-b098-acde48001122,7888.4,mentzelia,"""(A/An) mentzelia is round” could be said figuratively or creatively. ",round,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.41108551423480705,"Counter({'false': 0.6214002644448209, 'true': 0.3785997355551792})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3785997355551792,0.6214002644448209
d5f5de70-12a0-11ea-b098-acde48001122,8024.6,mentzelia,(A/An) mentzelia cannot be round.,round,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6374975193320408,"Counter({'true': 0.8243220936638032, 'false': 0.17567790633619682})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8243220936638032,0.17567790633619682
d5f613cc-12a0-11ea-b098-acde48001122,25333.2,corkscrew,(A/An) corkscrew is a typical example of things which are  round. ,round,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d5f614e4-12a0-11ea-b098-acde48001122,15910.0,corkscrew,Being round is necessary for things (a/an) corkscrew usually does or for things we usually do with (a/an) corkscrew. ,round,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6038709014732716,"Counter({'false': 0.8033363706963533, 'true': 0.19666362930364661})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.19666362930364661,0.8033363706963533
d5f615c0-12a0-11ea-b098-acde48001122,47374.6,corkscrew,Being round is typical of (a/an) corkscrew. ,round,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6038709014732717,"Counter({'false': 0.8033363706963533, 'true': 0.19666362930364661})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.19666362930364661,0.8033363706963533
d5f6167e-12a0-11ea-b098-acde48001122,37800.8,corkscrew,Being round applies to corkscrew and other such things.,round,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6038709014732715,"Counter({'false': 0.8033363706963533, 'true': 0.19666362930364661})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.19666362930364661,0.8033363706963533
d5f61732-12a0-11ea-b098-acde48001122,27644.0,corkscrew,A certain type of corkscrew is round and other types are not. ,round,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3999037313142192,"Counter({'false': 0.6032807596032458, 'true': 0.39671924039675416})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.39671924039675416,0.6032807596032458
d5f617e6-12a0-11ea-b098-acde48001122,43691.4,corkscrew,(A/An) corkscrew can be either round or a limited range of other options like round. ,round,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6553055230049397,"Counter({'false': 0.8354469139878375, 'true': 0.16455308601216234})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.16455308601216234,0.8354469139878375
d5f6189a-12a0-11ea-b098-acde48001122,37197.0,corkscrew,(A/An) corkscrew can be either round or a wide range of other options like round. ,round,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4214554026866122,"Counter({'false': 0.6387832846841909, 'true': 0.361216715315809})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.361216715315809,0.6387832846841909
d5f61976-12a0-11ea-b098-acde48001122,49530.0,corkscrew,"In an unusual situation, (a/an) corkscrew could be round. ",round,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3999037313142191,"Counter({'false': 0.6032807596032458, 'true': 0.39671924039675416})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.39671924039675416,0.6032807596032458
d5f61a2a-12a0-11ea-b098-acde48001122,49057.0,corkscrew,"""(A/An) corkscrew is round” could be said figuratively or creatively. ",round,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.41450333068460643,"Counter({'false': 0.6284119477955143, 'true': 0.37158805220448554})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.37158805220448554,0.6284119477955143
d5f61b9c-12a0-11ea-b098-acde48001122,61668.6,corkscrew,(A/An) corkscrew cannot be round.,round,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.39501988858421627,"Counter({'false': 0.5933828697004008, 'true': 0.40661713029959917})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.40661713029959917,0.5933828697004008
d5f65170-12a0-11ea-b098-acde48001122,59358.2,can,(A/An) can is a typical example of things which are  round. ,round,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.6333113833380245,"Counter({'false': 0.8218830956665489, 'true': 0.17811690433345112})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.17811690433345112,0.8218830956665489
d5f65396-12a0-11ea-b098-acde48001122,59200.2,can,Being round is necessary for things (a/an) can usually does or for things we usually do with (a/an) can. ,round,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.41789975113106986,"Counter({'false': 0.63269725188599, 'true': 0.36730274811401})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.36730274811401,0.63269725188599
d5f65562-12a0-11ea-b098-acde48001122,59269.6,can,Being round is typical of (a/an) can. ,round,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39485595280175134,"Counter({'true': 0.5916949340083155, 'false': 0.4083050659916844})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5916949340083155,0.4083050659916844
d5f65774-12a0-11ea-b098-acde48001122,59216.4,can,Being round applies to can and other such things.,round,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39485595280175134,"Counter({'true': 0.5916949340083155, 'false': 0.4083050659916844})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5916949340083155,0.4083050659916844
d5f658d2-12a0-11ea-b098-acde48001122,59244.0,can,A certain type of can is round and other types are not. ,round,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5748206693553011,"Counter({'true': 0.783293034538732, 'false': 0.21670696546126814})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.783293034538732,0.21670696546126814
d5f659e0-12a0-11ea-b098-acde48001122,59309.8,can,(A/An) can can be either round or a limited range of other options like round. ,round,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6120344808070532,"Counter({'true': 0.8084018994695837, 'false': 0.19159810053041634})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8084018994695837,0.19159810053041634
d5f65aa8-12a0-11ea-b098-acde48001122,59130.0,can,(A/An) can can be either round or a wide range of other options like round. ,round,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d5f65b5c-12a0-11ea-b098-acde48001122,59331.0,can,"In an unusual situation, (a/an) can could be round. ",round,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.6333113833380246,"Counter({'true': 0.8218830956665489, 'false': 0.17811690433345112})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.8218830956665489,0.17811690433345112
d5f65c10-12a0-11ea-b098-acde48001122,59391.6,can,"""(A/An) can is round” could be said figuratively or creatively. ",round,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 3, 'false': 2})",5,2,5,0.39485595280175134,"Counter({'true': 0.5916949340083155, 'false': 0.4083050659916844})",0.4,"Counter({'true': 0.6, 'false': 0.4})",0.5916949340083155,0.4083050659916844
d5f65d96-12a0-11ea-b098-acde48001122,59163.4,can,(A/An) can cannot be round.,round,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5748206693553012,"Counter({'false': 0.783293034538732, 'true': 0.21670696546126814})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21670696546126814,0.783293034538732
d5f69734-12a0-11ea-b098-acde48001122,18593.4,pasta,(A/An) pasta is a typical example of things which are  round. ,round,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.5810795267751007,"Counter({'false': 0.7890423749490457, 'true': 0.21095762505095417})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.21095762505095417,0.7890423749490457
d5f69860-12a0-11ea-b098-acde48001122,23813.4,pasta,Being round is necessary for things (a/an) pasta usually does or for things we usually do with (a/an) pasta. ,round,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.7045027637150554,"Counter({'false': 0.8641472291165804, 'true': 0.13585277088341957})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.13585277088341957,0.8641472291165804
d5f69950-12a0-11ea-b098-acde48001122,23767.6,pasta,Being round is typical of (a/an) pasta. ,round,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 0})",5,1,5,1.0,"Counter({'false': 1.0, 'true': 0.0})",1.0,"Counter({'false': 1.0, 'true': 0.0})",0.0,1.0
d5f69a04-12a0-11ea-b098-acde48001122,22348.2,pasta,Being round applies to pasta and other such things.,round,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3866514686826849,"Counter({'false': 0.5792291484243586, 'true': 0.42077085157564137})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.42077085157564137,0.5792291484243586
d5f69ac2-12a0-11ea-b098-acde48001122,22136.2,pasta,A certain type of pasta is round and other types are not. ,round,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 5, 'false': 0})",5,1,5,1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,"Counter({'true': 1.0, 'false': 0.0})",1.0,0.0
d5f69b6c-12a0-11ea-b098-acde48001122,26752.0,pasta,(A/An) pasta can be either round or a limited range of other options like round. ,round,variability_limited,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.42987368383054014,"Counter({'false': 0.6531896040656262, 'true': 0.34681039593437374})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.34681039593437374,0.6531896040656262
d5f69c20-12a0-11ea-b098-acde48001122,22305.0,pasta,(A/An) pasta can be either round or a wide range of other options like round. ,round,variability_open,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'true': 4, 'false': 1})",5,2,5,0.5635118058641981,"Counter({'true': 0.7766684047496727, 'false': 0.22333159525032711})",0.6,"Counter({'true': 0.8, 'false': 0.2})",0.7766684047496727,0.22333159525032711
d5f69cca-12a0-11ea-b098-acde48001122,21179.8,pasta,"In an unusual situation, (a/an) pasta could be round. ",round,unusual,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4307848920502781,"Counter({'false': 0.6543340025918931, 'true': 0.3456659974081068})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3456659974081068,0.6543340025918931
d5f69d74-12a0-11ea-b098-acde48001122,22418.6,pasta,"""(A/An) pasta is round” could be said figuratively or creatively. ",round,creative,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.3817208518891656,"Counter({'false': 0.5657107796987186, 'true': 0.4342892203012813})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.4342892203012813,0.5657107796987186
d5f69ef0-12a0-11ea-b098-acde48001122,22977.4,pasta,(A/An) pasta cannot be round.,round,impossible,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 1})",5,2,5,0.7045027637150554,"Counter({'false': 0.8641472291165804, 'true': 0.13585277088341957})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.13585277088341957,0.8641472291165804
d5f71290-12a0-11ea-b098-acde48001122,45171.8,coleslaw,(A/An) coleslaw is a typical example of things which are  round. ,round,typical_of_property,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4118577025346301,"Counter({'false': 0.6225570550993216, 'true': 0.37744294490067853})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.37744294490067853,0.6225570550993216
d5f713a8-12a0-11ea-b098-acde48001122,51643.333333333336,coleslaw,Being round is necessary for things (a/an) coleslaw usually does or for things we usually do with (a/an) coleslaw. ,round,affording_activity,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 5, 'true': 1})",6,2,6,0.6190000911519711,"Counter({'false': 0.8126960783188572, 'true': 0.18730392168114285})",0.6,"Counter({'false': 0.8, 'true': 0.2})",0.18730392168114285,0.8126960783188572
d5f71498-12a0-11ea-b098-acde48001122,60343.2,coleslaw,Being round is typical of (a/an) coleslaw. ,round,typical_of_concept,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.41185770253463017,"Counter({'false': 0.6225570550993214, 'true': 0.3774429449006784})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3774429449006784,0.6225570550993214
d5f71556-12a0-11ea-b098-acde48001122,50079.2,coleslaw,Being round applies to coleslaw and other such things.,round,implied_category,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 3, 'true': 2})",5,2,5,0.4118577025346301,"Counter({'false': 0.6225570550993215, 'true': 0.3774429449006785})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.3774429449006785,0.6225570550993215
d5f7160a-12a0-11ea-b098-acde48001122,51713.0,coleslaw,A certain type of coleslaw is round and other types are not. ,round,variability_subcategories,../analyses/crowdtruth/input/run1-group_experiment1-batch-all-,"Counter({'false': 4, 'true': 2})",6,2,6,0.41185770253463,"Counter({'false': 0.6225570550993216, 'true': 0.37744294490067853})",0.4,"Counter({'false': 0.6, 'true': 0.4})",0.37744294490067853,0.6225570550993216
